text,label
"saya sering banget ini gini, apalagi sekolah suka banjir kalo ujan. kan jadi nya nyusahin",anger
"ga blh sedih"" yaa",neutral
efek paparan belaka - terbiasa menjadi nyaman larangan untuk berkumpul bersama orang-orang yang ingkar dan suka mengolok-olok.,love
"beneran ta, ini kakak suka banget nih tema, konsepnya nih",love
seronok plus takut ada jugak. nk tengok sejauh mana kebolehan diri. bismillah..,fear
semangat dipagi hari,joy
"who knows mungkin dinegara mereka, mereka ga bisa dapet impress sebanyak itu, tp begitu ke indo mereka bisa jd lebih terkenal, dihargai, jangan pake kata dimanfaatin mungkin bisa di blg nanti mereka ngomong gini gue suka banget di indonesia mereka baik2",neutral
"keknya gue kesengsem ni ama mew suppasit sampe kebawa mimpi pas tidur. dan gue baru tau dia actor yg main di series bl . gue awal taunya dari lagi dia tbtb muncul di spotify gue, terus jadi cintaaa banget sama suara dia dan senyum dia yg di vclipnya zom marie blush",love
suka banget ikut campur nih kanye pdhal ga ada yg nyebut nama anjir.. dahlah problematik emng,anger
suka banget liat orang lain senyum,love
gua klo udh pd ngomongin skripsyid takut bgt dh sumpah,fear
"selain anime naruto,gua juga cintaaaa banget ke anime hunter x hunter =))",love
"aku pikir aku salah makan atau apa, karena aku sendiri kadang suka bandel klo urusan makan jdi aku pikir maag biasa tapi pas diperiksa itu katanya lambungku infeksi, mana obatnya banyak banget hiks makasih banyak ya kmu juga sehat2 teruss",sad
semangat fa,joy
sumpah anjrit ngerjain revisian tuh kenapa berat banget siihh males nya ituloh. kek paling beraat banget suka heran sama diri sendiri,anger
"sepanjang perjalanan hidup ini , terlalu banyak perkara aku lalui banyak juga kenangan yang telah tercipta , aku harap dimasa akan datang aku hidup lebih bahagia .",joy
yg gak menyebalkan di dunia ini cuma reinernajskakeksbaku pgn marah anjingg pgn teriak ngentot sekeras kerasnya,anger
"jadi keinget,, dulu suka bgt ma ini lagu ampe ngapain aja tuh nyanyi lagu ini, mandi,makan,kerja,santai aja nyanyiin nih lagu tanpa tau videoclip aslinya.. pas buka ytb and nonton vclip nya,, auto kicep saya tapi jujur lagunya emng bagus nagih lagi",neutral
happy birthday mbar.. sehat dan bahagia terus yah!!,joy
semangat!!,joy
iya suka banget,love
"kakk bagus banget au bestfriend aku suka banget mukaku sampe cape senyum mulu pas baca mau ending semangat nulis la ” huhu makasih bgt udh mau baca dan meluangkan waktu untuk ini hihi awas nanti capek tuh pipi kalau senyum-senyum mulu, i",love
"/ina ga perlu terbeban harus menang ya, orang blnya juga panik semua di sini, jadi tenang ja",neutral
"saya sering banget ini gini, apalagi sekolah suka banjir kalo ujan. kan jadi nya nyusahin",anger
pengabdian yang terpuji meskipun terlihat biasa,neutral
"yang kupikirkan saat ini : ini org org yg punya kontak wa banyak ga pusing apa ya nyortir siapa aja yg bisa liat sw. gw cuma sekian aja, males nyortir dan jatohnya jadi males buat sw aja sklian. khawatir hal hal tidak diinginkan terjadi",fear
biasa terjadi di ekon ekon tidak berpolowers,neutral
"tiba2 mimisan, gaktau kenapa penyebabnya dahal baik2 aja. kaget juga, udah lama gak kejadian kek ginian.",fear
"sedikit sedih kmren ngga jadi tindakan injeksi tp emng bener kata dokternya, aku dah vakum 3 bulanan, jd kalo langsung injeksi lg nanti kaget malah kmren cuma dikasi obat sama salep gt banyak bener, jadi takut sendiri",fear
"5/24 wansen gemes bgt beixing ga peka ah, tpi bukan salahnya juga sih, wansen nya begitu, ya wajar wkwk terus itu gao ge malah bikin tambah salah paham cuma buat bpk nya kesal",neutral
belum sarapan nunggu menang biar ada semangat lagi bang,neutral
berita palsu jangan sebar! tindakan tegas akan diambil,fear
"umm, aku gapapa. aku takut oversharing .. tapi makasih udah nawarin",fear
"ngezoom banget gambarnya, kaget",fear
"halo haloo, jihan disini mau kasih sedikit reminder ya,jangan lupa bersyukur atas nikmat pagi ini jangan lupa sarapan, minum yg banyak jangan sampe jatuh sakit ya mandi pagi biar segerr jangan nangis nangis ya, semoga bahagia selalu u're magical, love",joy
"inconsistent. tidak menentu, serba berlawanan, dengan tindakan dan emosi yang tidak berdasarkan logika.",neutral
"kaito : sayang, kalau hari minggu suka nonton apa | shin: mm,aku sih sukannya nonton pokemon sama fairy tail, kalau kamu? | kaito: aku sukanya nonton foto kamu karna aku lope you",love
"wajarlah cewek suka kangen, biasanya setiap malem ada yg ngucapin ""sayang, makan sana, nanti jgn tidur malem2 ya"" tapi sekarang gak ada.",love
saya banget bu. udah dm juga soal suka sama konten nya bu guru. tapi belum dibaca. semoga terpilih deh.,love
"pernah di infinite kalau di monsta x gak pernah, awalnya suka sungjong gara2 visual dia dan kiyowo banget apalagi kalau ngambek tuh kaya bocah, trus kepincut sama woohyun gara2 vocal nya sama sok gantengnya dia akhirnya woohyun jadi bias pertama sungjong bias ke dua",love
have u ever. malem2 nonton film ga sedih. tp sedih ngeliat idup lo,sad
knp gue bego bgt si,sad
"semua berawal dari mata. saat bertemu, merasakan suka yang datang begitu saja. perlahan menjadi sayang. kemudian, takut kehilangan.",love
"fuck masa lalu,, gila pagi2 uda di ungkit2 saja si kupret yg di anggap baik,,",anger
eh ini judul kartunnya apa sih kak kalau boleh tauu? aku suka banget nontonnya,love
alhamdulillah jimin ganteng bangun bangun pagi dapat kabar bahagia.,joy
sedih aingg,sad
"bukan title track. tapi suka banget sama anymore, soalnya relate",love
bagus kan? aku suka banget banget,love
"semangat buat kamu yang lagi latihan, ya walaupun gak ke notice. semangat",joy
"mak yng darah tinggi andin makk, knp mamak yng marah marah, lanjutkan makk",anger
"terus pas lagi isi air gak sengaja tumpah kena kabel reflek aku teriak biar dia cepat ambil kabelnya biar nda makin banyak kena air, tapi kenapa aku yg kena marah padahal aku reflek teriak karna kaget",sad
aakk ini bagus banget sumpahh aku suka banget sama penyelesaian konfliknya di buku terakhir,love
sedih banget,sad
"masa kecik aku belajar puasa dari makan, minum, dan tak korek hidung (hahah). dah baligh sikit, baru rajin pergi tarawih. dewasa belajar kawal pertuturan, emosi, dan banyak buat refleksi diri. untuk selanjutnya, mungkin kena belajar sesuatu dari buku ni pula.",neutral
"kata-kata indah cinta: satu hal yang tak aku suka tentang cinta: semakin aku menyangkalnya, semakin dia membuatku jatuh cinta. betul?",love
"bodoh banget dah checkout maybelline lupa pilih hadiah,",anger
"sch! soalnya di sekolah ku (jateng) kekurangan guru bangett,,banyak guru yg bukan bidangnya justru ngajar di bidang tsb,dan bahkan kepseknya juga rangkap sama sekolah lain. kl emg ini bener sedih banget,gimana generasi kedepannya :(",sad
suka banget and lope lope dia,love
kaget bgt liat om kungya masuk base sjdkdkkdldlr,fear
: kurasa kita akan sering bertemu secara langsung~~? : tunggu saja : aku sudah menonton video sorotannya : tunggu sampai jam 5 sore : ini adalah harinya : ini hari jumat dengan 2 konten sekaligus!,neutral
gatau malu ya,anger
"tak suka aku takpe, aku boleh blah. aku harap aku dah penuhi pertolongan yang kau minta dengan baik. terima kasih.",love
hanya orang bodoh melakukan kesalahan yg sama berulang2 kali ..,neutral
berbahagialah jika kamu masih bisa merasa sedih karena itu artinya kamu siap menerima kebahagiaan yg lebih bahagia gigitch,neutral
eh ini judul kartunnya apa sih kak kalau boleh tauu? aku suka banget nontonnya,love
yg enak yg mana,neutral
asli iyaa takut kopit tp katanya jg karna lg pergantian musim,fear
"takut, ku demam sm batuk",fear
"i ship both tho, tapi kalo gatekeeping itu tolol",anger
morning ninyan! awak jangan ikut murung jugak okay?,neutral
"trs kalo ciput, kalo kena itu disuruh pake atasan mukena!! awal2 liat kaget trs kayak mau ngetawain gt, tp makin lama makin biasa. atau engga, kalo lg ada pemeriksaan trs lg ga pake ciput, kita pada muter balik ngadep tembok masang ciput ga nyampe 15 detik lol",joy
"wajarlah cewek suka kangen, biasanya setiap malem ada yg ngucapin ""sayang, makan sana, nanti jgn tidur malem2 ya"" tapi sekarang gak ada.",love
"cayy jangan lupaa makan siang yaa, jangan malu-malu untuk jbjb!",fear
"yess. aku baru suka exo sekitar september 2021 lalu, kaak. gak tahu apa alasannya, tapi beneran ini mah bisa dibilang sayang tanpa alasan, wakaka. daya tarik mereka terlalu kuaat. gak pernah nonton live show, dsb tiba-tiba suka dan sayang banget banget sama mereka..",love
"bangke ptmt, kelas gue jadi sepi banget anjir",anger
semangat terus pejuang receh di pasar,joy
"gara-gara f4 thai gw jadi suka dew sama win, mereka tuh ganteng banget skjsjskaksks.",love
"dijelasin knp tubuh inang bisa kalah krn keinginan hidup virus jauh lbh kuat. nah untuk kasusnya gwinam, keinginan hidupnya lbh kuat krn dia punya dendam ke cheongsan, makannya dia ga kalah dn masih bisa sadar dr virusnya",neutral
kaget ..anu anu jgn tanya saya,fear
"udah resign dri tempat kerja tapi kok masih degdegan ya, takut kalo ketemu mantan bos di jalan :'(( kenapaa??",fear
"aku awalnya kan lagi scroll ig tu terus liat jae di podcast apa ya lupa nah kata katanya tu ngena banget, awalnya aku kira dia motivator terus cari cari di youtube taunya punya lagu juga, awal aku denger lagu dia yang pacman langsung suka si terus dari situ",love
"panik bnggett, mana gue pemalu lagi adhh",fear
tapi ttep gue msi g trima anjg mksd lo apa td buka baju tdi? kaget ajg,anger
kaget.. masuk topik,fear
i rasa sedih kalau bf i pegi kerja pepagi haha. dia mcm bff pergi. sbb dia busy sgt kerja,sad
"hh benci banget sama akgae, akun yg suka bahas 1 member aja trus suka berantem sama akun lain udah aku bub berantem gitu lama lama bakal saling jelekin member lain trus berubah jadi akgae aku maless mutualan sm ornag kaya gituu",anger
ada dan pernah mengalami. lebih baik memang diakhiri saja wkwq,neutral
bos aku kalau bad mood suka marah-marah ga jelas. untung aku tidak baperan,neutral
"huhu iya sedih, agak ga rela",sad
semangat sayang,joy
"renjana beuhh bagus banget!! sempet baca sampe tamat di wattpad sblm naik cetak. biasa nya ga begitu suka baca novel tentang reinkarnasi soalnya bahasanya biasanya berat, tapi disini bahasa nya mudah dimengerti",joy
karena saya kesal di detik2 terakhir masih ada aja yg jd,anger
"dan akhirnya kita berdamai. sadar tidak bisa bersama dan tidak bisa mengulang kejadian yang sama pada waktu itu. sedih si sebenarnya, tapi kalo ga gitu nanti guanya yg ancur lagi heheh",sad
"iya bangett suka minderan, kalo nemenin temen yg suka nya cuma liat2 aja kadang suka malu banget",love
"gue jengkel banget pls ini sama seperti ultah gue kemarin! tante taunya gue suka korea, emak gue juga tau tuh. akhirnya tante nanya 'lia suka apa?' krn emak gue bingung antara nct dan bts, dijawab lah bts jadilah tuh kue kuning terang (butter) datang kerumah",love
"bisa ga si kalo bimbingan tu gausa digabung ama bokap"" s2 s3 gue kan jd jiper, malu bgt kalo ngang ngong ngang ngong keliatan begonya :(",sad
luci : aww jd malu wkwkwk,joy
kupat gak enak,neutral
niat mau bikin 13112th1)4y tvv1130n tertahan karna lagi bimbang ragu,fear
7 arti mimpi menggali kuburan yang menakutkan: tak perlu takut saat mengalami mimpi menggali kuburan.,neutral
"hari ini aku libur, dan fict maitake sepi. punya masalah apa sih duniaa arghhh",sad
"suka girang banget klo di promo tuh klo ada yg komen ""done"" tp aslinya ga fw.. di situlah batin ini bertanya ""done komen atw done fw??",love
"bigbang alive tour 2012 emang udah lewat, tp bwt para vip yg mau koleksi aksesorisnya jgn khawatir langsung cek favorit kami aja =)",neutral
"dua hari ini, ngerasa flu tapi gejala omicron gtu. semoga aja si emng flu biasa, bismillah gpp meski takut",fear
"hiyahiyahiya. terpesona, ku pada pandangan pertama. dan tak kuasa menahan emosi.",anger
"10.memandang ke tempat sujud ""apabila shalat,rasulullah biasa menundukkan kepala mengarahkan pandangannya ke tanah.""(hakim)",neutral
pgn ketawa gue klo lu emosi,joy
wahh semangat uprak ny kakk:d,joy
"happy b'day dedek jiee. adek nuna udah gede. ttap jd maknae yg sabar menghadapi kelakuan abang2ny yah. nuna syang jisung. bahagia terus yh. tenang aja, jisung ttap jadi maknae kesaayangan & yg pling kiyowok,,",joy
kuat bgt kamu nder semangat yaa,joy
masih sedih soalnya akun sebelah udah dfb convomf convomfs moviemenfess beame,sad
"wts acc rp y13 f1k - v email (dpt pass email), vall + 1k - go green - masuk ht mt - jarang ke ?72h - bukan bekas sus - enak di upfoll 65k,,t. wts tawarin need murce ijo",neutral
udah lah lu tuh bodoh jadi mereka ngira lu nyogok gitu aja,anger
why? rasa sedih la hri ni..smlm tgk ada lgi..pgi ni dh takde..hurmm..apapon sangka baikk,sad
suka banget sama foto makanan.,love
takut kaya dulu lagi wey,fear
"join bn la. dapat makan mewah. tak cheapskate. baru semangat buat kerja. tengok semua muka ada senyum. yang muda cheapskate sangat. muka memaseng tegang. tengok bn memaseng pay attention bila ada yg melawak. kalau tgk meja muda, memaseng tunduk je pandang lauk sendiri",neutral
alamat palsu,neutral
jualan sepi banget,sad
hey mana mungkin ? secara peringkat fifa saja jauh.mentok palingan divisi 2 eropa atau mungkin trial 3 bln.,neutral
mana struknya udah dibuang lagi.. bego banget gueh,sad
this user sdg tidak.baik.baik saja sdg stress,sad
"”dg meta orang lain. misalnya kokomi, yang kamu benci banget itu, naik usage rate nya, ya berarti orang suka pake itu ke abyss. come on, kita tau orang yang ke abyss, apalagi lantai 9 sampe 12, nggak mungkin ke sana cuma buat have fun pake alesan api mihoyo rusak wkwk",love
ini seru bgt emang!! oiya nder coba nonton my annoying brother juga deh sedih parahh,sad
"polos banget kamu v ada yang hate kamu malah kamu anggap bercanda, bener"" gak nyangka msh aja ada yng gak suka ama org baik seperti ini",anger
jgn pergi anda kata ustadnya ya suka suka dialah stad wkwk,joy
semangat mbull,joy
tatapan matanya bisa biasa aja gakk ngeri liatnya,fear
benerr koo artinya bikin kaget,neutral
"aku awalnya kan lagi scroll ig tu terus liat jae di podcast apa ya lupa nah kata katanya tu ngena banget, awalnya aku kira dia motivator terus cari cari di youtube taunya punya lagu juga, awal aku denger lagu dia yang pacman langsung suka si terus dari situ",love
"gua ga enak banget keinget rant lama. kalo gua emang bukan manusia yang baik tapi serah lah. kek gua dah ngerasa kalian nyaman, kalian bisa dengerin apapun bahkan gua ngoceh tapi ternyata kalian malah ga suka ma gua ya terserah juga sih. gua masih bisa bahagia walau sendirian",sad
aduu kok ngeri ahh,fear
"bismillah, pacar 2, dedek 2, gimana uas kemarin? semangat! tinggal seminggu lagi, tapi kangen :c",joy
"serius gue kangen banget wkwkw sampe nangis kadang kepikiran. tapi sekarang gue lg benci banget sama tuh agensi. sadar ga si kalo lu diem aja nih idol lu yang kena imbasnya. percuma diem  buat redain masalah, pastinya di sepanjang karir jake nih masalah bakal di ungkit",anger
nyontek pas ujian seni musik. ya allah percayalah di sekolah gue semua anak lebih takut remidi musik ketimbang pelajaran eksakta lainnya soalnya susah dan males bgt gurunya paling killer seantero sekolah-,fear
"lagi nulis surat (karna dia ulang tahun) buat temen yg temenan udh dari kelas 1 smp. sedih banget huhuut_t ga nyangka temenan dari msh bego sampe sekarang bego juga sih, mksdnya udah lama gitu, dari yg gatau apa apa sampe yg skrg kita udh harus nentuin buat masa depan..",sad
muda sih tp tao cocok saja,neutral
hmch twitter w sgt sepi sadly,sad
"sender, ijin mewakilkan tristan yaa? karena doi lgi blm bisa selfprom nihh. tristan vibesnya begini nihh, dia mengayomi jugaa so you can lean on him dan akan dijaga dengan baik. dia akan membuat kamu nyaman pastinya. a pluss karena orgnya suka kasih afeksi",love
kalo lu ky gt ya sama aja donh sama kawan2 lu itu yg kalo deadlock ujung2nya cari serep. padahal lu sendiri yg bilang kalo kawan2 lu yuh pada bego. kerja kok modelan ky gt ga nyari mandiri.,anger
"kaget plus deg-degan pas ada pelanggan cewek yang negur saya pas lagi nongkrong di cafe. kayaknya si anak kedokteran ya, bening sama cantik bat, heran. mana suaranya lembut bat lagi, jadi keinget suaranya kak yessica",fear
"iya, sering. terus, suka mikir, ""ada berapa bayi yang lahir hari ini, ya?"" random banget njir gue :"""")",fear
"bener banget, temen gue ada yg bilangin ke dia kalo gue suka sama dia eh dia bilang kita kan beda agama, mending jangan suka sama aku yaallah nyesek bangett",sad
"siapa tau ada yg sayang aku, jadi ini kan h-1 karna aku ga suka coklat dan akunya lagi seneng bgt olahraga boleh request ga kalo dikasi yg berguna buat olahraga gitu. semisal sepatu / kaos juga gapapa yg ptg bisa buat olga. wkwkwk",love
what if abey ngebucinin karakter fiksi/anime/film yang dia suka banget terus mr perfectly fine jealous,love
biyar semangat,joy
kok marah,neutral
"mantep tri, gk kayak bank mandiri, gblk minta ampun ditanya beda orng jawabannya gakjelas dan muter muter, emang swasta didikannya beda ama didikan plat merah jikubiniu asli gedek bngt, pulsa habis bnyk cuma telp callcenter bodoh",anger
"wajarlah cewek suka kangen, biasanya setiap malem ada yg ngucapin ""sayang, makan sana, nanti jgn tidur malem2 ya"" tapi sekarang gak ada.",love
terong ga enak flop bgt,joy
kalo di slack suka takut chatnya capslock semua,fear
gue suka banget baking wkwk,love
karna rasa kecewa itu lebih besar dari pada rasa cinta:),sad
ihh kok marah marah sihh,anger
sedih dah,sad
sedih banget.,sad
nasi biasa di canpur sambal cikur sangrai,neutral
musiknya sedih,sad
"wkwkwk biarkan saja, yg penting dia bisa bahagia",joy
"ada beberapa hal yg patut kita berikan dan tidak, tapi saya kita kadang terlalu bodoh untuk memberikan apa yg kita punya dengan orang yg bahkan kita tidak tahu apakah dia akan menetap atau pergi,",sad
dia tuh anak word of affirmation banget bund kaya aku wkwk maaf ya aku suka cheesy juga,love
gue suka banget liat pergerakannya dah,love
"sek pagi wes emosi, udaah mau 3 hari gabisa login.",anger
nempel banget kalian .. padahal ngobrol tinggal ngobrol kenapa harus bisik2 segala kan q suka jadinya,love
"eh plis ini lucu banget sedikit termotivasi deh sama cewenya, aku juga anaknya hampir sama, suka banget ambisius sampe lupa waktu",love
oyi sek isuk wes udan ngene enak e lapo,neutral
"ini sepi banget dah, pada kemana ya?",neutral
bukan pick me tapi dijamin emosi,anger
gue takut dm authornya apalagi boong umur pdhl dosaan baca gituan gasi gatau si,fear
suka banget.,love
sabtu rasanya emg kaya weekend tp ga bisa santai yaa.. inget tagihan menanti,neutral
"ngezoom banget gambarnya, kaget",fear
"kemarin dia follow akun gue pake yg satunya tpi dm gue ga dibales setan, sedih",sad
weh baru balik ngerjain tugas kaget banget kok rame??,fear
"aaaa sama nder, tapi masih rumor sihh. mana di cie cie in satu kelas, termasuk aku hehe. aku suka dia, tapi aku juga ship dia ama temen aku kek kek mereka gemes banget",love
di tlp ex bisa biasa aja tapi kalo ketemu jantung saya tidak aman,fear
suka banget sama keluarga ini,love
"gemini plin plan banget, suka bgt ngerubah rencana seenaknya. mn orgnya ga jls",anger
"kalo nyolong, malu mah kedengeran ama yang punya",fear
kelon enak hun,joy
suka banget bukain dm mokondo,love
aduu kok ngeri ahh,fear
"iyhh, jadi sepi bngett huhuu",sad
biasa nya kalian mgespace ya ?,neutral
sopaa!! cuz akuu suka banget jurusan tari di sana aku sering ngikutin daily school nya anak sopaa dan itu asik asik bangett mereka juga suka ada event!!,love
suka banget self pampering nih kak kayaknya?,love
"jeje galak banget, gua takut",fear
wkwkwk takut bgt digigit lgi,fear
jadi malu :3 tapi seru wkwkwkwk,joy
emosi bung,anger
bodoh sekali anda liga spanyol nmr 1siapa?,anger
"gue sering ada di posisi sedih jadi waanjai. satu sisi, mewgulf itu sumber kebahagiaan buat gue, dan mereka itu candu. tapi sisi lain, gue tau kalau ini tuh salah. tiap malem overthinking, do i've to leave them? tapi gimana caranya gue pergi dari sumber kebahagiaan gue?",sad
"bisa ga si kalo bimbingan tu gausa digabung ama bokap"" s2 s3 gue kan jd jiper, malu bgt kalo ngang ngong ngang ngong keliatan begonya :(",sad
iya suka banget sama pola filet,love
tak sah tak bodoh,anger
fav banget jelas payphone sisanya semua lagu mereka gua suka,love
"sama sama penyayang dan suka manjain pasangannya!! jadi mereka pas banget buat kamu manja-manjaan, mereka suka sama anak yang manja!! lovely pokoknyaa",love
modal semangat tok,neutral
semangat anggun aku jugaa setiap hari pulang jam 3 sore mana bimbel 3 kali seminggu,joy
bacot bangsat,anger
"langit menjatuhkan bulir-bulir yang sedih, yang sedikit, yang sakit, yang tak sungguh-sungguh menghapus dosa, apalagi kenangan.",sad
"_harusnya anda bijak dalam kasih data,awal mereka bisnis itu sejak jaman sby atau jokowi..? . . _"" kalau bodoh diam,kalau pinter ajari "".. . .",neutral
"pernah di infinite kalau di monsta x gak pernah, awalnya suka sungjong gara2 visual dia dan kiyowo banget apalagi kalau ngambek tuh kaya bocah, trus kepincut sama woohyun gara2 vocal nya sama sok gantengnya dia akhirnya woohyun jadi bias pertama sungjong bias ke dua",love
"di urut dulu ke tukang urut, takut salah urat",fear
"aliah ni bukan tak tahu aku bodoh it lagi bagi idea tukar bidang ke it, system haywire nanti sis pegang",neutral
"semangat buat hari ini ya!! u deserve to be happy. anw, jgn lupa sarapan ayaa",joy
masih kaget tb2 di jepang,fear
ga ngestan sn tapi bias gue dia.. sedih banget asli,sad
"ini saya tidak tau harus sedih atau tertawa. semangat mbarnim, semoga bisa kembali lagi hubungannya. ^^",sad
makin kesini snowdrop stan makin ngelawak udah gak ada sedih sedihnya,joy
"aamiin, semangat jelly",joy
ini boleh ga si aku kecewa or marah sama dia haha.. cuma krn aku beli acrylic frame trs majang pc bareng sama polaroid ortuku dia blg gini apa aku doang yg sensi nih ya dikira nge kpop bikin lupa semua hal? bahkan ortu sendiri? lo bikin gw makin ga mau kenal spesies cowok dasar idiot,anger
"mungkin ngerasa gaenak pak karna gopal udah tinggi jabatannya di aafikabbogor, dan mungkin juga dikira cuma bercanda, mau negur ga berani mau marah juga ga berani mungkin gitu yaa",anger
"paling sedih, waktu ortu udah kehilangan masa jaya wkwkw. dulu bisa kali tiap hari order makanann entah mcd/phd/kfc dll, sekarang kalo mau order nunggu menang giveaway, itu pun ada batasan belinya karna harus hemat. sedih banget sih, tapi ya yang namanya dunia pasti muter",sad
jgn gt nmbh sedih nie,sad
"w kalo mimpi ngomongnya pake b ing atau lainnya selain indo pas bangun suka capek banget, kepala pusing. apa banget dah",sad
baru saja mengirim foto kecamatan sanden,neutral
ohh jelas banget donk! aku suka banget disitu kakka jay sama kak heeseung juga keren suaranya . wah ide upcharku spontan aja sih gimana dong t__t,love
have u ever. malem2 nonton film ga sedih. tp sedih ngeliat idup lo,sad
ora sedih yo.. kyk e we barang wingi upload nif.. wkwkwk,sad
"bener banget. gue exol dari jaman overdose. pas orang tau gue exol pada bingung gitu, kok gue masih suka sama mereka padahal mereka udah ga terkenal dan udah tua. pengen banget gue sumpel mulutnya pake kaos kaki. gue ga jawab karna takutnya jadi ribut, langsung gue tinggal aja.",anger
shipper sebelah kalo ga suka sama noren ga ush mampir uda tau benci sama noren malah baca au nya kocak bngt lo,anger
"suka dan jatuh cinta tu gak butuh alasan, suka ya suka aja",love
baru seminggu vegie kangen banget dah makan ayam goyeng. terakhir makan ayam di kereta beli ayam mekdi yg spicy di st gambir maem bareng ayang nyuapin ayang padahal dia gak terlalu suka ayam tapi karna w mau mekdi doi mau gak mau ikut makan. sekarang dia seneng w gak makan ayam.,love
meski sudah tiada jasa glenn fredly dalam industri musik tanah air sangat luar biasa. karya-karya glenn fredly yang diciptakan glenn fredly sampai saat ini terus mendapatkan hati di masyarakat indonesia.,neutral
"akhirnya bisa ngeliat bapak anak ini satu projects lagi,, suka banget gulf kanawut",love
"bukti satu lg, bahwa proses untuk warga kecil sangat lamban. namun untuk pundi"" uang terus digenjot setiap bulan nya. juga lagi dan lagi birokrasi yang super menjelimet. kenapa pejabat suka banget bikin pusing diri sendiri ya? padahal otak saja gapunya",love
"itu pas workshop school rangers bareng anggota baru, trus pas main game celananya p'nicky robek. gun keliatan kaget gitu, off mah ketawa ngakak",joy
adik ajak jogging. pastu aku mimpi aku dh jogging dengan dia. aci la tu hahahahaha bodoh sekarang,sad
cewek itu ga mau ngecewain cowoknya karena dia tau kalo dikecewain orang yang disayang itu rasanya ga enak dan sakit banget.,sad
"skrg tl gue jam segini sepi, dlu rame",neutral
"orang yang suka berkata jujur mendapatkan tiga hal, : kepercayaan, cinta, dan rasa hormat",neutral
"pagi pagi liat orang bikin pie keliatan enak banget gataunya slime day=ruined, jengkel",anger
jalanan masih luas lu ngapain klakson tolol depan belakang lu kaga ada kendaraan,anger
sopaa!! cuz akuu suka banget jurusan tari di sana aku sering ngikutin daily school nya anak sopaa dan itu asik asik bangett mereka juga suka ada event!!,love
"-hey i'm not yujin stan tapi enggak tau kenapa akhir akhir ini lagi suka banget kepoin yujin kaya dari fancam nya, foto foto dia dll dia ga cuma cantik tapi gergeous",love
"suka banget deh sama karakter adin. gemes, persis kaya anak kecil bawelnya",love
tapi gue takut awkard,fear
"masih pagi jangan marah"" bundaa",anger
"another level of lockey, dari sedih bisa ketawa wkakwkk",joy
"pengen cuddle, tapi malu aku karna takut klo tidur ngorok",fear
"melodinya enak banget asli, meskipun nggak tau baca liriknya. definisi suka lagu karena musiknya enak.",love
wooshik apa gak takut ini ampe trending di kr,fear
"bubarkan saja ..ga ono manfaate, opo kontribusi gawe negara ?? edan",anger
"adakah apabila takdir ku sampai..allah ambil nyawa ku..akan ramai yang sedih dengan kepemergianku, adakah ramai yang akan mahu mandikan jenazahku..adakah ramai yang akan mengangkat jenazah ku..adakah ramai yang akan mendoakan ku..aku risau..dan kerana risau aku bersedih..",sad
enak atuh,joy
wordle 231 4/6 bego banget nebak huruf lain di percobaan ketiga,anger
"hablom, suka banget sama seragamnya",love
"tolong adain fitur unsend, gua malu bngt jancok !!!!",anger
"morning win win metawin semoga makin banyak solo projek, solo endorsement, series baru dan projek-projek lain yang bikin win bahagia.,",joy
enak dong klu di angetin,joy
"happy birthday, valee. bahagia selalu!! ;33",joy
sedih kali wak,sad
"random banget gue mimpiin mereka berdua wkwk dulu bucin banget sama film ini, gara gara film ini gue sempet suka film film thailand wkwk",joy
"bukan cinta atau suka tapi lebih ke persaudaran yang sempat terjalin jangan sampai lepas begitu saja, saya masih mengingatmu dan tak akan lupa kebaikanmu ku tunggu di salatiga. meskipun ga pernah kontaka""an semoga kamu baca ini ya",neutral
syaraf bin edan..g puny malu goblok cebong tolol sama dngn s mukidi,anger
"ya gimana ya gw sebenernya suka ngerasa bersalah kalo dia galau, sedih, ovt dan sebagainya kalo gw tinggal karaokean terus. tapi mau gimana lagi itu kan emang hobi gw",sad
"ini sepi banget dah, pada kemana ya?",neutral
dulu pas ngekost demen banget ua makan solaria tanpa perlu jadi simpenan omom,love
"morning mint, kenalan yuk. kamu kalo aku deketin ada yang marah gak? ;)",love
"pas mlaku ijo dikon ngucapke habede tau, ilopyu jangan marah yo tau tur nek pas oren kok kon ngucapke ngene njuk le ngomong kepie gek lanang?",anger
semangat,joy
"semangat 45 biar bisa upgrade vivo y12 yang udah ngeleg, semoga ada rejeki aamiin",joy
"eps 7 saya kesal dengan gwinam ni ngapa kaga die sih? emang zombie immortal yak? udah jatoh dari lantai 4 bos, apa harus di shot gun baru die ni orang? terus namra bisa feel gwinam, tapi gwinam nggak bisa atau nggak ngerti?",anger
malu. gak fokus.,fear
kalo udah deket hari ultah bawaannya makin panik makin ovt,fear
"ncts! yang lagi nunggu comeback nct mana suaranyaa?? yukk sini kita menabung buat persiapan cb, biar ga panik nanti kalo announce cb bole dm tanya"" dulu kok",neutral
"jalan lurus pergi ke bogor, semangat terus jangan sampe kendorgood luck yaa kak ^va",joy
"banyaknya petani yang tersebar di seluruh indonesia, menteri bumn gagas program energi tani (et) dengan tujuan membumikan semangat bertani sehingga para petani menghasilkan produk-produk pertanian secara mandiri.",neutral
gue sedih bgt kaya huhuu kisah mereka mulus sekali t__t mana relate banget sama lirik di samping,sad
"kalo indonesia aku lebih suka per artist sih kayak kunto aji, tulus, sama yura yunita soalnya liriknya bagus-bagus bangett",joy
