text,label
"kamu minum kopi 2 gelas, itu ngga sehat tau. kasian perut kamu mata gue mlotot kaget dong, apaan dah nih sksd?! pas gue noleh, anjir cakep bat heran",fear
"gue emang suka diposesifin tapi ga sampe over, kalo gue nya ga nyaman paling ajak deeptalk, kalo sampe ngadi ngadi gue putusin",love
thanks udh speak up bang. gua ngeri akun lu tiba2 kena petrus :(,fear
wkejwkk tengkyu aisy kayaknya biasa ajah dech :d 3,joy
"waktu aku mulai tau, kalau ternyata dahyun twice aslinya tenang dan misterius banget.. padahal awal aku stan twice karena dia, dan ngiranya dia bobrok abiess tapi gapapa sih tetep sayang",love
malu bgtt anjrot hahahahahhaa ngakak,joy
"bahagia itu sederhana,yaitu saat kita lolos dari remed(^^)",joy
"aku malu, aku malu",fear
"gua ga enak banget keinget rant lama. kalo gua emang bukan manusia yang baik tapi serah lah. kek gua dah ngerasa kalian nyaman, kalian bisa dengerin apapun bahkan gua ngoceh tapi ternyata kalian malah ga suka ma gua ya terserah juga sih. gua masih bisa bahagia walau sendirian",sad
keknya pancake enak ya,neutral
"baru sadar trnyata senyesek ini suka sama org yg udh punya pacar, gw nyalahin diri sendiri krn dulu terlalu takut pdhl dia dah kasih kode, sering chat random, sering nempel ma gw mulu, tp gw terlalu takut mulai hal baru n td liat dia repost story pacarnya like hrsnya itu gw",sad
semangat mengkulii,joy
"langit menjatuhkan bulir-bulir yang sedih, yang sedikit, yang sakit, yang tak sungguh-sungguh menghapus dosa, apalagi kenangan.",sad
"oh, iya ngeri banget sampe keluar ususnya, matanya dicolok, badannya kepotong yg ditangga",fear
"syiap deh, kalau kya nanya. langsung ke intinya saja",neutral
kakak jd malu tau :(,fear
"ya udah, enggak apa. gue sama sahabat gue di sma pernah suka sama laki yang sama. kita bawa fun aja, inget banget waktu tuh laki lagi main futsal di lapangan sekolah, siapa yang liat duluan, nanti kasih tau terus nonton bareng.",love
"haha, bener : dit, jgn pasang muka judes gitu dong. ntar kalo diliat sama mas anu kan nggak enak. dia kan suka sama kamu. kaget banget cuy. dia lho, temennya pada cakep2 semua. kok bisa sih sampe naksir sama remahan roma kelapa kek aing gini? kan rada nggak make sense.",fear
"baru mau sedih kenapa close, endingnya bikin emosi. semoga hari lo senin terus",anger
"hurmm.. macam komputer riba, apa yang jadi telah pun terjadi, maka kita kenali diri dan berlapang dada, nikmati hidup dengan kasih sayang, kompen bahagia..",neutral
"denisee huhu pagi pagi sedih, liat polaroidnya jd kangen jaman who dis sama got that boom",sad
kayaknya masih sepi ya apa lanjutin snowdrop dulu..,neutral
sedih bgt farewell giftnya yeppeoseo :((,sad
"me time adalah salah satu cara terbaik yang bisa dilakukan di weekend ala aku. kalo aku suka banget weekend sambil nonton drakor sepuasnya pake indihome ditemenin jajann, kalo weekend versi kamu apa nih bestiiee",love
"suka bgt sm fight scene tlb (so far paling bagus). khususnya semua fight scene ashile sun.. apalagi wkt ah sun nyelamatin chang ge, kereen bgt2. drama dimana mainlead gak ada real kiss lagu fave gw di tlb, pengen gw kasih cut scene takut sopiler",love
aduhh si tolol keceplosan,anger
lebih baik gua marah dari pada benci! kalo udah benci ga bakal mau kenal lagi,anger
good moawwnnning! let's start this sunny morning with happiness bb don't forget to breakfast && mandi tp masih kepagian jadi nanti siangan aja :d have a nice day bffs semangat buat hari ini yuuuuup jangan lupa selalu bersyukur many people love you,joy
"iya peran di about ada 3pengirim cerita, konselor, penonton. tapi di form cuma ada konselor dan penonton, kudu ottokhe??,seriuus? wkwk aku ngga tau ih kirain dah ganti jadi foto mijoo unnie aduh jadi ngga enak terima kasih kak rowun!!",joy
"gw bukan orang kaya, tapi gw orang senang. gw gak punya harta, tapi gw punya bahagia. obay kusut (cowok yg mudah dikenal sukar dilupakan) salam rock n roll..",neutral
"banget nomor 3 bikin geleng-geleng kepala, i can be cute and mature at the same time, suka banget babying and pampering pasangannya. suka share tmi apalagi dengerin cerita tentang keseharian kamu sambil pukpuk gimana? kita juga bisa pacaran love hate relationship yang",neutral
ya sedih krna makanan cukup buat sehari satu org nag,sad
loh aq aja bisa nangis lagi pas scene ini. nyampe bngt. selama ada irvan sakit sampe meninggoy dan full jessy nangis spy nyampe sedihnya ke pononton. tapj aq kok ga bisa ikutan sedih. cuma pas andin sesengukan di makam itu aq sempet ikutan sedih.,sad
"masih lemes, ayo lebih semangat",joy
suka gatel banget mas kalo yg ginian ga disebarin yawloh,anger
kaka ku pernah bigwin di salah satu host ga indo dan itu pertama kali dia senang banget,joy
hooh.. km suka banget kan yaa..,love
lagu merasa indah kenapa sedih ya,sad
biyar semangat,joy
"r.i.p kepada minatku melihat foto2 masa kecilmu, ga nyangka banget padahal sebulan lalu kalo gabut dikit masih suka tak liatin",love
iyaa bener bingits! nanti siang ku pesan,neutral
"dulu marah marah, skrg diem aja terus marahnya ke yg dipercaya",anger
"halo pagi pagi enak nya jajan di ada nihh langsung proses langsung copas!! fast seperti burok, trusted legal & bergaransi payment all e-wallet ?qris dm?a",neutral
"seriously it happened again. aku tau kalo suka sama orang dengan tipe itu ga boleh. tapi suka banget. sering denial, ga ga ini pasti salah. semua ini salah, ga bisa dan gaboleh aku lanjutin. tapi aku ga punya pelarian lain. tapi seriuss it's too sweet. akkkk, why it happened",love
baim wong kaget menemukan banyak ular di rumahnya,fear
gue benci hari sabtu,anger
"memotivasi mereka untuk belajar dan pintar. orang-orang tua merekapun jg senang dgn adanya pondok pintar papua inu. ucapan terimakasih para orang tua diberikan untuk para satgas yonif.,",neutral
"iya swndirian banget, soalnya ada beberapa anak yang positif kopit jumat kemarin. asli panik dan takut",fear
"fauzan yang mendengarkan kemurkaan sang ayah ketika dirinya mengutarakan mimpinya merasa kecewa. ia pikir, dirinya tak akan disuruh mengikuti ego sang ayah. seperti kakaknya, ronan, yang dipatahkan jua mimpinya untuk menjadi seorang pemusik.",neutral
suka kasih something ke pacar jadi kalau kamu milih aku gaakan bosen dan bakalan dibuat happy terus hehe kalau kamu tertarik bisa langsung check carrd aku atau dm ke agensi aku disini see u,love
"cannot relate kebalik, anak-anak malah suka banget nempel padahal akunya diem aja. tau-tau ngusel, tidur di pangkuan, minta digendong, disuapin, ngajak main, dll. beberapa kali juga nemu balita nyasar yang lari ke aku dikira aku emaknya. apakah aku infp kw?",neutral
"makasii, lu juga semangat yaa",joy
kala tak mengapa untuk tak baik baik saja ~ [],neutral
"terkadang, tidak peduli berapa banyak orang di sekitarmu, kamu merasa sepi. hanya karena kamu berharap dia yang kamu cinta ada di sisi karna kamu sangat menyayangi dirinya",sad
"karunia pekerjaan. siapa pun anda yang saat ini bekerja di perusahaan, instansi swasta maupun pemerintahan, baik sebagai karyawan biasa atau atasan, jika ingin pekerjaan anda membawa berkah, buku ini bisa menjadi wawasan mencerahkan bagaimana bekerja yang membahagiakan!",neutral
tidak ada semangat,neutral
pgn ketawa gue klo lu emosi,joy
makin sedih,sad
"laah yg bicara soal hoax siapa bos? hoax itu tentu aturan hukumnya. disini bahas kelakuan buzzerp yg seluruh berbeda pandangan politik lalu disebut kadrun. kalau soal hoax ya pasti pidana lah, jgn kau katakan org kritik ke pemerintah itu hanya menebarkan hoax saja. pea",anger
ada masalah apa tigrealnya? aku sebagai user tigreal malu bgt,fear
"mobilnya mantap uiii kayak di iklan di berita, maknyuss senang",joy
tapi ttep gue msi g trima anjg mksd lo apa td buka baju tdi? kaget ajg,anger
emang gak bisa kalo urusan yg menuntut kinerja profesional tuh libatin keluarga. ngegampangin bgt. mau marah jg rasa gak enakannya masih kentel. ntar yg ada ngaruh ke hub keluarga.,anger
suka banget. bagus sama western gitu vibesnya,love
tetaplah santai meski hari ini ada olimp,neutral
drtd absen harus emosi dulu baru sidik jari benar2 kebaca,anger
pagi2 kok udah emosi,anger
bestie gue mau nikahh gatau kok rasanya sedih ya,sad
"ah gak ngerti ama aturan kerumunan, kena sanksi ada yg cuman denda 500rb, ada yg kena 5jt, ada yg 20 jt plus penjara 4 bulan..ah sudahlah capek ama yg beginian. maafkan saya yg bodoh dan dungu ini.",sad
lo berdua bego gausah rebutan,anger
yaa kann ga ngerasa cape cuman larinya jadi lemot bangett. emosi gue,anger
":"")) kesel dan sedih alias kecewa bro :( yg tdnya semangat wts jd agak loyo",sad
marah.,anger
plis wei baru bangun tidur tiba2 pas buka twitter dapet kabar denise,fear
"semua hobinya kaget, jengkel",anger
"makanya g fanatik sama politisi bro.. hingga sy yg menilai obyektif,dikira benci.. sy rakyat biasa bro,jd politisi atau pendukung politisi yg cuma mentingin pribadi/golongannya saja",neutral
ada nad.. barusan. tapi takut makruh kalo marah-marah ngomong kasar.,fear
"capek biasanya denger stand by me suka sedih ke inget dika askara, ini ngakak bgt gegara ini",joy
"q lak pas dolan nang pondk mojo, area pethok-keniten-bendo mojo ada lho, malah seng enak iku keniten.. pernah soale q mas",neutral
"terimakasih udah sa-in dan bikin seneng selama 3 hari yaa dan bikin semangat harinya-aku yeaay! mau kasih love juga biar kamu gr .g,kamu juga sehat-sehat jangan kebanyakan makan garem kasian nanti darah tinggi (?) istirahat yang cukup, banyak minum air putih juga~ see ya",joy
"mestinya yg benci pemerintah di obatin sampe sembuh,tdk hanya covidnya yg sembuh tapi sakit hatinya juga sembuh..",anger
"nenek ma mak ku nih, tapi klo ada orang lgi ngomong kadang suka ikut njawab, heran banget",anger
"iya, aku biasanya di tengah-tengah krn takut ada kendala gitu. eh kena hnr",fear
kamu juga semangat ya. sudah sarapan belum?,joy
"ayoo, yang lain juga boleh new acc ni masi sepi :(",sad
iya aku suka banget ngomong sendiri..,love
semangat thor pokoknya semangat,joy
"aku awalnya kan lagi scroll ig tu terus liat jae di podcast apa ya lupa nah kata katanya tu ngena banget, awalnya aku kira dia motivator terus cari cari di youtube taunya punya lagu juga, awal aku denger lagu dia yang pacman langsung suka si terus dari situ",love
"ga tau, ga ada kabar",neutral
takut gak siih,fear
"sering banget update sw, pas abis minjem duit eh, kukira kontaknya udah terhapus anj.. foya-foya sambil ngumpet gak enak tau, bangsat",anger
aku suka ini kalo ga sampe keras bgt jd masih empuk dan masih beremah milo gt ya ampun udah lama banget,love
thank u ya brill. aku ga nyangka bakal ada yg baca twittku wkwkw. semoga aku semangat melakukan apa aja kecuali scroll2 hp. wkwkq.,joy
"break dulu, soalnya gamau kecewa untuk yg kedua kalinya sebelum ketemu yg benar-benar tulus",fear
"eps 7 saya kesal dengan gwinam ni ngapa kaga die sih? emang zombie immortal yak? udah jatoh dari lantai 4 bos, apa harus di shot gun baru die ni orang? terus namra bisa feel gwinam, tapi gwinam nggak bisa atau nggak ngerti?",anger
bahagia melihat tanda2 kehidupan,joy
denise semoga kamu bahagia y:)),joy
"halo sender, aku avail nih hari ini, aku juga provide nsfw (imagine/dirtytalk) dan bisa req fc. aku ini talkactive dan convobuild, aku suka cerita random dan kasih tmi, aku juga suka ngejokes receh, aku aslinya clingy, suka nyariin kalo ditinggal, lovlang ku pt & qt, suka pukiss.",love
iyaa sedih bgt padahal aku suka dia bgt di sn:((,sad
iya tuh bapak emak w emang bodoh,anger
suka beli notes yang gemes tapi abis itu ga dipake karena sayang,love
aku akan sentiasa akan bapak ang tu selagi aku tak dpt tumbuk muka dia tu bodoh ingt aku ni takdak muka ka selamani babi betui la kurang ajaq.,anger
saja pilih yg kontroversi. mcm saja nak suruh org benci,anger
"tapi jujur suasana tempat makannya ky rm sunda modelan ampera dan kawan2nya. trus aku makan beres dluan, aku bilang aku mau keluar dulu. eeeh ternyata si harry ngikutin wkwkkwkwkk trus aneh banget dia bilang dia suka sama aku wkwkjwjwjjw",love
"iya""..asal jangan kuat malu",neutral
sunwoo ga peka itu kuncinya jadi sabar ya eric kedua hakyeon sayang ga gitu konsepnya tapi ya giman ya kalau kamu ngomong sepolos itu jadinya gemes ketiga apakah lu ga sadar sih nu lu tuh suka sama eric tapi lu sikapnya kayak hmz sekali,love
sibuk sekolah sm kegiatan organisasi sygg awal tahun lu apa kabar,neutral
takut limitt,fear
"waktu awal suka banget tuh karena sering dicengi di kokomz perkara gua pasang bio leebit di rp jadi dicengin lee kn*w cubit bgstt padahal itu nama skzoo-nya lino. -,- terus lama kelamaan baper sih gua.. maaf baperan terus confess, ternyata cubit menerima confessan gw.",love
sumpah itu kenapa anjir takut bgt pada begitu,fear
sepi banget yuk join cuman rep doang gausah follow!,neutral
aku dah biasa jadi kaunter pertanyaan,neutral
gajadi soft malah emosi.,anger
sedih banget temen gue.,sad
aku suka kepipinan muda yg diisi oleh orang muda. tp sayang. kenapa join ph..,sad
"dijelasin knp tubuh inang bisa kalah krn keinginan hidup virus jauh lbh kuat. nah untuk kasusnya gwinam, keinginan hidupnya lbh kuat krn dia punya dendam ke cheongsan, makannya dia ga kalah dn masih bisa sadar dr virusnya",neutral
"jd rayyan positif guys, sbg tante yg lemah ini gbs bgt denger berita keponakannya sakit hh sedih bgt gbs bantu nemenin anaknya blm bangun jd blm dikasi tau aa gatega",sad
"tapi walaupun ada scene uwu di rs, rating malah turun. karena setiap scene ada si jessi yg muncul, jadi pindah2 chanel tiep dia muncul. lebih baik ku lihat konflik perebutan reyna walaupun harus emosi juga liat tingkah kuyang. tapi ketimbang aku lihat si jesika",anger
sedih sih tp yaudalah hhe,sad
"buset! parah banget ya logika ibu ini, ini keluarga ibu yang jadi karyawan ga ada yang merasa keberatan ya, dengan kebijakan timpang ini. u cek deh lapangan, banyak penganggur, pesangon dari perusahaan suka ga jelas, ngomongi jkp, ga semua orang juga mau di jkp ampe kesel w",anger
"gue kira di menfess sblmnya lu mau ngejokes trnyata bego beneran wkwk lo ga tau definisi ˜adik ™ atau gimana? semua org nyebut saudara kandang yg lebih mudanya ya ˜adik ™, ga usah nyuruh2 org buat ngaku deh, lo doang yg mikir bgtu bego! ga jelas lo",anger
gua sedih bgt liat foto2 cogan,sad
"semangat msh pagi,",joy
"kalo aku dari awal udh suka banget sama konsep aespa, makanya pas org2 banyak yg kayak apaan sih konsepnya, bikin takut, dsb. aku malah seneng bgt dan nungguin bgt aespa bakalan kaya apa di masa yg akan datang",love
terkadang disitu sya merasa sedih,sad
"film korea kenapa ya sekarang bagus banget jalan ceritanya, makin cinta korea korean",love
"gmnasi rasanya temen kelasnya di acak? tbh, biasa aja sebenernya soalnya pas smp jga gini, cuman lebih ga semangat kek hari hari biasanya aja, lebih banyak ngeluh sendiri, pendem semuanya sendiri, bingung jga sih kadang tbtb ngerasa sedih, bawaannya pen nangis",sad
cb bayangin kl sbenernya itu foto idol kpop trs di edit sm si sendernya woaksowkak,joy
"pagi dunia, hari ini aku gak boleh sedih harus semangats",joy
"jika temen kalian hari ini marah marah, mungkin dia fans mu",neutral
aku takut nak baca thread ni. aku yg belum pregnant pun dah takut,fear
"soale takut ada yg macem macem, kalo bawa temen kan seenggaknya ada yg bisa bantuin.",fear
"mrk 6:31 lalu ia berkata kepada mereka: ""marilah ke tempat yang sunyi, supaya kita sendirian, dan beristirahatlah seketika!"" sebab memang begitu banyaknya orang yang datang dan yang pergi, sehingga makanpun mereka tidak sempat. -- jangan lupa sarapan. selamat pagi.",neutral
"jalani isoman karena covid-19, enno lerian sedih tak bisa peluk anak",sad
"kucing kota, panik dia dikejer",fear
"sore - sore harusnya bisa tenang ini malah deg""an gegara dikagetin gk jelas",fear
"maksudku perjalananmu ke sini. . tapi, junsoo-ya sudah bertahan sampai sejauh ini, sangat menakjubkan! erangan itu”” meski samar terdengar pada indera pendengaran”” roman cemas tetap terpampang secara jelas. mereka, kan sudah lama dipisah oleh jarak, chaewon ”",neutral
"slogan tu dah boleh buang, ganti dengan ""semua polis adalah bangsat""",anger
gue suka banget baking wkwk,love
". lucu banget tetangga ngira aku punya baby karna tiap pagi suka gendongin kucing cium cium. dia kira baby sampe dia nanya ""babynya umur brp mbak?"" aku malah ketawa",joy
"halah bacot mulu nih si tua tolol, jawab dlu org panteis tuh harus kek gimana, pengertian panteis yg ga nyontek gugel tuh gimana, kok jauh banget ampe ke ui/ugm. ini kita lagi bahas apaan sih? kok makin ngalor ngidul gegara kamu. jgn baper gegara cewe viktor, malu ama tytyd",anger
"yep. ini satu2nya pesan mama sm bapak sehari sblm nikah ""jangan pernah mukul istri atau anak kamu nanti""",neutral
"cuma karena kyohei gak banyak disorot di truth, ada yg gak mau beli dvdnya, wkwk. aku paham dia kecewa, aku pun kemarin sampe nyari-nyari keberadaan kyohei, tapi kan isi dvd katakon gak cuma truth doang, bambang. di spl misalnya, kyohei banyak disorot kok",neutral
"bukan karena kebutuhan, tapi hanya iseng saja. joshua termasuk yang suka bergaul dengan berbagai lapisan masyarakat meskipun jika sudah puas akan menghilang begitu saja. ""alright."" joshua menyelesaikan pencukuran itu. ia segera mengambil sabun khusus dan membersihkan dada gori.",neutral
aku dendam sama ntu dua orang itu.,anger
terus kaya kalau seokjini lagi ganteng banget yg edann ganteng pisan tuh suka kagetz,love
"dimana tempat yang aman untuk perempuan? jadi makin takut korban kekerasan pada perempuan makin bnyk, orang tolol biadab bngt owasu",fear
"pengumuman final yang ditunggu-tunggu setelah berbulan-bulan berlalu. pastinya sedih, ya. but, ambil sisi baiknya. kita bisa liat denise lagi dengan kegiatannya. jangan judge pihak ini dan itu. semua sudah ambil keputusan terbaik. and well .. welcome back our mm",neutral
"istilah kuda hitam banyak digunakan dalam sepak bola, seperti tim yang tidak diunggulkan tiba"" melejit bisa mengalahkan tim unggulan, disebut kuda hitam biasanya tim hebat dimasa lalu yg lama tertidur kemudian bangkit, nah melalui ahy bisa saja dipemilu 2024 bangkit~",neutral
eh gue ikutan sedih denise keluar :/,sad
lagi suka banget sama foto ini wish me luck,love
"non txt sedih bgt denise ga lanjut di sn :( padahal nungguin bgt dan jujur aja member yg baru kurang sreg gitu di gue tapi ga hate deh tetep dukung, semangat denise dan secret number &lt;3",sad
"kasihan dan ikut sedih. cari aman tanpa foto,tanpa upload dan lainnya. kalo ga jangan di dunia homo.",sad
"kalau yg berkunjung ke suatu daerah itu spt , , dijamin pasti sepi kerumunan, ga ada satu pun masyarakat yg keluar!! kuncinya jgn yg ke daerah, biar mrk aja yg ke daerah.",neutral
malu bngt jatuh di parkiran,fear
"terima kasih sudah berjuang sejauh ini. bertahan sekuat kuatnya. jangan pernah mengeluh. terus berjuang, terus semangat. walau sendiri, jgn bersedih. masih ada tuhan yg mau menemani tiap saat. for me",joy
semangat semangat haha hihi,joy
"apa lah nak jadi. cuba terapkan dalam diri kehidupan, kalau mampu jangan ambil bahagian orang yang tak mampu. sebab takut atas sebab ketamakkan kita, orang yang betul2 perlu tak dapat bahagian dia. kau rasa halal ke bahagian yang kau ambil tu kalau dah menipu?",neutral
"benda paling sakti saat ini bukan nuklir tapi doit..ia bisa do it..do apa saja,,hampir semuanya bisa dibeli..",neutral
alhamdulillah jimin udh sembuh. bru bngun tidur udh disambut kabar bahagia tuh seneng bgt. sehat selalu ya ganteng ku,joy
"hari ke 17, selamat pagi safiya, semangat terus ya nak, pagi ini ayah ga kesiangan, nunggu dokter idham dateng, nanti ibu dateng juga ya, semoga kita bisa ketemu semoga ada kabar baik hari ini ya sayang aamiin",love
jangan lupa sarapan. semangat buat hari ini!,joy
sayang tidak suka ya kalo sih pacar mu itu dateng pada acara meet and greet kamu nanti saya harap kamu menghargai perasaan fans saya tidak mau acara kamu kacau hanya karna pacar mu itu dateng .,anger
"braw! ngeri bgt tiap hari ambulance lewat terus, stay safe guys kurangin nongkinyaa",fear
disini sepi bgt knp ya,sad
sedih melihat kenyataan dilapangan banyak rekan pensiun pakai aturan uu ciptaker inskontitusional uang pesangon yang minim,sad
alhamdulillah drawnya agak wangi tapi tetep takut,fear
ngakak anjir takut bgt wkwkkwkw,fear
"suka banget pledis jelasinnya detail banget gak setengah-setengah ngasih kabarnya wonwoo and the other members :"")",love
bahagia bgt,joy
yok semangat yok,joy
"hey, semangat!",joy
"bangun, ngumpulin nyawa, tiba-tiba ngerasa sedih.. ""anak jepangku kemana ya?!"" inilah gambaran pagiku selama dua minggu gada kabar dr tp harus ttp semangat! pasti bisa!",sad
"the crown!! aku suka banget walaupun beberapa episode aku skip karena ""ya allah gak kelar kelar u kek penthouse"" but i finally *sigh* finished it. aku lg nonton anne with an e!!",love
sy suka banget ini polos banget mereka asksk,love
word cant describe it. gue suka banget sama bc sekarang ini top 1 anime kesukaan gue sih,love
":( sedih, knp bub aku",sad
"”dg meta orang lain. misalnya kokomi, yang kamu benci banget itu, naik usage rate nya, ya berarti orang suka pake itu ke abyss. come on, kita tau orang yang ke abyss, apalagi lantai 9 sampe 12, nggak mungkin ke sana cuma buat have fun pake alesan api mihoyo rusak wkwk",love
aku ikut ngerasain malunya gkpp kita berbagi malu,neutral
weekend ruined. haih penat la bodoh jadi supporter mu ni,anger
kalau sepi pasien ya gini.. agak bosan jadinya,sad
"gue selalu berlemah lembut gini di bilang suka marah marah, ga ngerti lagi deh gue sama lo",neutral
aku liat hi bye mama baru prison play book. baru eps 1 uda mewek saking kebawa emosi nya drama,sad
nah ini suka banget,love
wkwkkw bego haha,joy
"kadang hanya dgn satu senyuman palsu, kita bisa menyembunyikan begitu banyak rasa sakit.",sad
"ga sih. tp jujur aku suka bgt kalo kak uju lagi main alat musik kayak, halo .. kamu ganteng banget ..",love
aku tau ini telat tapi welcome dear waa seneng banget dengernya kalau kamu suka maapin ini authornya lagi bingung ama cerita sendiri gegara chapter baru tokrev jadi nunggu lama doain semoga ada hidayah(?) ya anyway thank you for reading,joy
awalnya gua balas story junior berkedok senpai gua kan terus gua tanya bilang bagus gak dia bilang bagus banget dan sekarang gua malah betul2 suka sama nih anime huwaa ngakak terus,love
pagi syang2 nya kalyna.. msh ready slott ya dear . ready include/exclude ya bebkuh cuss gercep yuk keep slott kalyn skrng dear sblm full ya! main santai sprti psangan sdri ya . rr by dm or wa y,love
"gausah ngasih gua aturan diluar kemampuan gua, lu bukan siapa siapa bego.",anger
"busyet bujubuneng.., elu baru kaget sekarang, selama ini ke mane aje tong!? ngapain aje elu pade..?!",anger
iihh kok enak liburr,joy
ragu utk bisa beli barang tu karn harganya bisa buat cicilan bulanan,fear
"terakhir, ada iral yang diam-diam menghanyutkan. dia keliatannya kalem, diem, padahal aslinya dia tuh bawel, punya banyak topik untuk dibahas. iral tuh perhatian banget banget ke pacarnya. dia suka kasih pukis ke pacarnya dan selalu seru deh",love
"itu gatau harga akun apa gimana, suka nyesek kalo ditawar sampe jatoh banget mana upf sekarang susah",anger
"makin kesini ya makin yaudahlah ya serah deh mau gmna pokonya kalau udh dibuat kcewa ya lepasin ,ga dendam cuma ya udah gtu aja ,jdi cukup tau aja lah ,intinya ga bisa sama orang yg ga bsa nghargaiin orng lain,,",anger
malu ku bnar bnar malu,fear
ngeri banget,fear
gapapa reyon marah lucu//lha siap *lary ke dapur,neutral
sedih bgt.,sad
"njir gue sakit tenggorokan, gk enak badan, tulang linu jd mikir kena cvd, ngeri",fear
chenle gamau di halu'in' gue saat itu kesel banget anjwingg kayak buat apa gitu loh bilang gituan heran gue kalau lo emg ga suka ya udah ga suka ngata2in ga ada yang maksa juga lo tu suka sama chenle itu hak lo but kalau ga suka ga usah hate emosi gue,anger
dari kemarin aku coba tahan buat gak buka twitter sekalinya buka dapat kabar kalau jimin sakit. kaya langsung nyesek gitu. tapi pas dia bilang kalau army ga usah khawatir. gimana ga makin nangis? tapi aku bersyukur sekarang dia udah sembuh. sehat terus ya anak baik. luv you,joy
gatau kenapa kalau orang manggil gue dengan sebutan 'cece' gue suka banget,love
jadi gak mood buka twitter bawaannya jadi sedih,sad
dikit bangey baru juga beli belum sebulan udah mau habis sedih banget agak mahal juga tapi cocok sih lumayan nyobak yg wardah gk cocok soalnya di aku,sad
jgn gt nmbh sedih nie,sad
gak kaget kalo tau pendukung gubernur kafir,anger
kabar baik bnget ya hari ini jimin udh negatif cvd trus keluar dri rumah sakit cuma tinggal masa pemulihan hbis operasi doang hbis itu jimin udh bisa beraktivitas lgi kaya biasanya,joy
knp chat sama pembina deg deg an takut gt ya,fear
"betul musik nya tradisional jadi kurang dilirik, belum denger aja gimana perfom koto mereka keren parah aaaa iya! suka banget sama chara develop kot",love
kasih ak aja ak suka sm coklat,love
"kadang cewek suka masang topeng sok tegar, sok fine, sok ""its gonna be okay"" padahal hatinya lagi nyesek banget. :')",sad
"terinspirasi dari kekuatan doa, yuk zuhur ini kita saling mendoakan. saya titip ke teman2 doakan tuk kesembuhan ibu dan kelancaran prog dakwah aja . temen temen mau titip apa? komen aja di bawah yg malu komen, cukup like aja ntar di doakan yg baik baik",joy
"biasanya yg pink sekarang yg ungu, ternyata ga suka wanginya plis ini kaya bau orang yg aku ga suka banget, sialan ternyata dia pake ini",anger
dr playlist semangat pagi,neutral
baca di mf ini deh nder udh bnyk yg kasih review soalnya. tpi klo kmu suka drama ringan & fresh.. cocok sih.,joy
"uwah semangat, besok lusa ya",joy
winner $200 aamiin pede aja dulu. biar ga keliatan menyedihkan. pickaw masih sepi senyap dari minggu lalu,neutral
"dari 15 match competitive, yg menang cuma 4, tolol mending uninstall lagi aja udah, emang gk berbakat",anger
sedih banget gila denise,sad
gue kaget bgt,fear
karna takut tenggelam dlm lautan luka dlm,fear
"waduh, yg wangi2 bayi sih enak. kaya zwitsal",joy
sedih gila dia ckp camtu,sad
tp lebih tolol fenss nya sih,anger
"usul oppa diterima ! senyuman pun diberikan pada pemuda; sebanyak apapun kue yang dia makan, bukan masalah. sebab ia suka makanan manis itu . oppa tau tempat beli kue paling enak tidak ? kalau tidak tahu, eun ae tau sekali.,",neutral
mens team ngeri banget,fear
asli enak banget. apalagi kamunya sambil desah kencengg uuhh,joy
both aje dah agar kau puas dan bahagia t__t,sad
jgn percaya org yg berpihak pd rezim bong.. cerdas dikit ga usah banyak2.. kebanyakan ttp aja tolol..,anger
ngeri ye..,fear
"selamat hari sabtu juga ibukk, semangat buat hari ini",joy
karunya teuing ihh semaleman khawatirr gada kabar,fear
benci bat sama kumpulan ibu ibu,anger
lagi suka banget,love
"* malam 1 nenek pake baju tipis. malam 2 nenek pake bikini, kakek kaget doang. malam 3 nenek telanjang bulat, kakek malah bilang, ""baju kusut kok dipake!""",neutral
"pagi ruby, apa kabar?",neutral
ya allah aku takut kalau ada host yang main ratio sama fanbase kpop :(,fear
"biasanya kl telat masuk sk disemprot sm gurunya, jd malu",sad
"aku jengkelnya ke semuanya sih, mbulet kyk benang kusut btw udah selesai bacanya? kalau udah no spoiler please",anger
jangan lupa sarapann semangat buat hari inii ayang semoga harimu menyenangkan !!,joy
takut tergoda membeli pc lain,fear
punya kucing putih dengan paw pink hanya impian di rumah ini. tapi gak papa selama dia bahagia. toh milky ga naik ke kasur atau nginjek2 sajadah,joy
semoga keterima ya semangat!,joy
kaget kan lo,fear
semangat ya aku juga sedih soalnya tapi tetap konsisten ja,sad
hello adek kesayangan nuna selamat dirgahyu! yeayy adek nuna udah makin besar sekarang semoga lebih bahagia lagi dan lebih manis lebih tampan mempesona,joy
ld nya scratch normal ld itungannya smol demej yaa? aku dom jkt nderr,neutral
my! baru bangun terus buka hp dan dapat kabar kayak gini. seneng banget ya ampun,joy
"barusan nonton ini, sedih ngeliat il-rak jadinya dia beneran anaknya si ha so itu? atau salah sangka doang?",sad
terbaik jd kangen bgt mo nangis huee walopun beliau suka marah trs kadang cuek tp perhatian bgt nomer satuu ibu aku terbaik sayang ibuk perhatiannya tu yg langsung aksi gtu lo walopun tanpa kata kata hihi terus klo lg mood cerita asik bgt pokonya kangen bgt sm ibuk,love
so biasa battery 20% memang kena charge dah. kalau tak turun tu sepantas kilat. hairan pulak aku. tapi kalau time battery 100% nak turun 90% tu lambat pulak ye,neutral
"kagaa kyknya, sedih banget",sad
ahok yang nyata pro rakyat yang kalian benci?,anger
